Event,ExecTime(ms),VectorSize,WorkGroupSize
Memory Setup Time,3.03007,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.039936,1048576,128
Total Exec Time,3.01326,1048576,128
Memory Setup Time,2.72878,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.013313,1048576,128
Shutdown Kernel Exec Time,0.038912,1048576,128
Total Exec Time,3.19915,1048576,128
Memory Setup Time,2.90771,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.013313,1048576,128
Shutdown Kernel Exec Time,0.039936,1048576,128
Total Exec Time,3.21754,1048576,128
Memory Setup Time,2.93012,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.014337,1048576,128
Shutdown Kernel Exec Time,0.038913,1048576,128
Total Exec Time,2.84146,1048576,128
Memory Setup Time,2.54346,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.039936,1048576,128
Total Exec Time,2.94562,1048576,128
Memory Setup Time,2.65398,1048576,128
Enqueue Exec Time,0.092159,1048576,128
Add Kernel Exec Time,0.013312,1048576,128
Shutdown Kernel Exec Time,0.037887,1048576,128
Total Exec Time,2.94534,1048576,128
Memory Setup Time,2.65786,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.04096,1048576,128
Total Exec Time,3.24425,1048576,128
Memory Setup Time,2.94466,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.013311,1048576,128
Shutdown Kernel Exec Time,0.037888,1048576,128
Total Exec Time,3.25765,1048576,128
Memory Setup Time,2.95883,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.014337,1048576,128
Shutdown Kernel Exec Time,0.038913,1048576,128
Total Exec Time,3.25197,1048576,128
Memory Setup Time,2.92752,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.013311,1048576,128
Shutdown Kernel Exec Time,0.037888,1048576,128
Total Exec Time,2.97734,1048576,128
Memory Setup Time,2.691,1048576,128
Enqueue Exec Time,0.094208,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.039936,1048576,128
Total Exec Time,3.01293,1048576,128
Memory Setup Time,2.73731,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.013312,1048576,128
Shutdown Kernel Exec Time,0.038911,1048576,128
Total Exec Time,2.94692,1048576,128
Memory Setup Time,2.65949,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.039935,1048576,128
Total Exec Time,7.0782,1048576,128
Memory Setup Time,6.75929,1048576,128
Enqueue Exec Time,0.092159,1048576,128
Add Kernel Exec Time,0.012287,1048576,128
Shutdown Kernel Exec Time,0.037889,1048576,128
Total Exec Time,4.69156,1048576,128
Memory Setup Time,4.40193,1048576,128
Enqueue Exec Time,0.094209,1048576,128
Add Kernel Exec Time,0.014337,1048576,128
Shutdown Kernel Exec Time,0.038912,1048576,128
Total Exec Time,4.69344,1048576,128
Memory Setup Time,4.4063,1048576,128
Enqueue Exec Time,0.092161,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.037887,1048576,128
Total Exec Time,6.4999,1048576,128
Memory Setup Time,6.213,1048576,128
Enqueue Exec Time,0.091136,1048576,128
Add Kernel Exec Time,0.014337,1048576,128
Shutdown Kernel Exec Time,0.039937,1048576,128
Total Exec Time,3.61809,1048576,128
Memory Setup Time,3.32722,1048576,128
Enqueue Exec Time,0.092159,1048576,128
Add Kernel Exec Time,0.014336,1048576,128
Shutdown Kernel Exec Time,0.038911,1048576,128
Total Exec Time,5.31154,1048576,128
Memory Setup Time,5.02273,1048576,128
Enqueue Exec Time,0.09216,1048576,128
Add Kernel Exec Time,0.014336,1048576,128
Shutdown Kernel Exec Time,0.039936,1048576,128
Total Exec Time,4.64545,1048576,128
Memory Setup Time,4.371,1048576,128
Enqueue Exec Time,0.094209,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.037888,1048576,128
Total Exec Time,6.12515,1048576,128
Memory Setup Time,5.84024,1048576,128
Enqueue Exec Time,0.092161,1048576,128
Add Kernel Exec Time,0.014336,1048576,128
Shutdown Kernel Exec Time,0.038912,1048576,128
Total Exec Time,5.33848,1048576,128
Memory Setup Time,5.05216,1048576,128
Enqueue Exec Time,0.092159,1048576,128
Add Kernel Exec Time,0.013312,1048576,128
Shutdown Kernel Exec Time,0.040961,1048576,128
Total Exec Time,3.93807,1048576,128
Memory Setup Time,3.64935,1048576,128
Enqueue Exec Time,0.091136,1048576,128
Add Kernel Exec Time,0.014337,1048576,128
Shutdown Kernel Exec Time,0.039936,1048576,128
Total Exec Time,2.90871,1048576,128
Memory Setup Time,2.61353,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.040961,1048576,128
Total Exec Time,2.94985,1048576,128
Memory Setup Time,2.61103,1048576,128
Enqueue Exec Time,0.100351,1048576,128
Add Kernel Exec Time,0.02048,1048576,128
Shutdown Kernel Exec Time,0.046081,1048576,128
Total Exec Time,2.56709,1048576,128
Memory Setup Time,2.28163,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.038911,1048576,128
Total Exec Time,2.85706,1048576,128
Memory Setup Time,2.56762,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.014335,1048576,128
Shutdown Kernel Exec Time,0.039935,1048576,128
Total Exec Time,2.96326,1048576,128
Memory Setup Time,2.66701,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.012287,1048576,128
Shutdown Kernel Exec Time,0.038911,1048576,128
Total Exec Time,2.99692,1048576,128
Memory Setup Time,2.71151,1048576,128
Enqueue Exec Time,0.093184,1048576,128
Add Kernel Exec Time,0.013311,1048576,128
Shutdown Kernel Exec Time,0.038913,1048576,128
Total Exec Time,2.97753,2097152,128
Memory Setup Time,2.57072,2097152,128
Enqueue Exec Time,0.167935,2097152,128
Add Kernel Exec Time,0.028671,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,2.75271,2097152,128
Memory Setup Time,2.34533,2097152,128
Enqueue Exec Time,0.167936,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.066559,2097152,128
Total Exec Time,3.00043,2097152,128
Memory Setup Time,2.61121,2097152,128
Enqueue Exec Time,0.164864,2097152,128
Add Kernel Exec Time,0.03072,2097152,128
Shutdown Kernel Exec Time,0.064511,2097152,128
Total Exec Time,2.69473,2097152,128
Memory Setup Time,2.29015,2097152,128
Enqueue Exec Time,0.165888,2097152,128
Add Kernel Exec Time,0.029697,2097152,128
Shutdown Kernel Exec Time,0.064511,2097152,128
Total Exec Time,3.21041,2097152,128
Memory Setup Time,2.80866,2097152,128
Enqueue Exec Time,0.165888,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.12595,2097152,128
Memory Setup Time,2.72022,2097152,128
Enqueue Exec Time,0.166913,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.065536,2097152,128
Total Exec Time,3.45385,2097152,128
Memory Setup Time,3.05955,2097152,128
Enqueue Exec Time,0.16384,2097152,128
Add Kernel Exec Time,0.030721,2097152,128
Shutdown Kernel Exec Time,0.064513,2097152,128
Total Exec Time,3.30426,2097152,128
Memory Setup Time,2.89336,2097152,128
Enqueue Exec Time,0.166913,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.063488,2097152,128
Total Exec Time,4.94916,2097152,128
Memory Setup Time,4.54783,2097152,128
Enqueue Exec Time,0.164864,2097152,128
Add Kernel Exec Time,0.03072,2097152,128
Shutdown Kernel Exec Time,0.065536,2097152,128
Total Exec Time,5.19558,2097152,128
Memory Setup Time,4.79324,2097152,128
Enqueue Exec Time,0.165888,2097152,128
Add Kernel Exec Time,0.028671,2097152,128
Shutdown Kernel Exec Time,0.064511,2097152,128
Total Exec Time,5.76645,2097152,128
Memory Setup Time,5.36664,2097152,128
Enqueue Exec Time,0.163841,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.063487,2097152,128
Total Exec Time,4.49967,2097152,128
Memory Setup Time,4.11001,2097152,128
Enqueue Exec Time,0.166912,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.065536,2097152,128
Total Exec Time,6.40252,2097152,128
Memory Setup Time,5.99143,2097152,128
Enqueue Exec Time,0.165887,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.065536,2097152,128
Total Exec Time,5.56813,2097152,128
Memory Setup Time,5.15592,2097152,128
Enqueue Exec Time,0.166913,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064513,2097152,128
Total Exec Time,6.32277,2097152,128
Memory Setup Time,5.93447,2097152,128
Enqueue Exec Time,0.164865,2097152,128
Add Kernel Exec Time,0.029695,2097152,128
Shutdown Kernel Exec Time,0.064511,2097152,128
Total Exec Time,5.42223,2097152,128
Memory Setup Time,5.0297,2097152,128
Enqueue Exec Time,0.164863,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.066559,2097152,128
Total Exec Time,3.33963,2097152,128
Memory Setup Time,2.93987,2097152,128
Enqueue Exec Time,0.164865,2097152,128
Add Kernel Exec Time,0.03072,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.46848,2097152,128
Memory Setup Time,3.06633,2097152,128
Enqueue Exec Time,0.165888,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.063488,2097152,128
Total Exec Time,3.4346,2097152,128
Memory Setup Time,3.03503,2097152,128
Enqueue Exec Time,0.164864,2097152,128
Add Kernel Exec Time,0.03072,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.34626,2097152,128
Memory Setup Time,2.94447,2097152,128
Enqueue Exec Time,0.165888,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.065536,2097152,128
Total Exec Time,3.42156,2097152,128
Memory Setup Time,3.01336,2097152,128
Enqueue Exec Time,0.168961,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.065536,2097152,128
Total Exec Time,3.12248,2097152,128
Memory Setup Time,2.72389,2097152,128
Enqueue Exec Time,0.16384,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,2.96509,2097152,128
Memory Setup Time,2.56411,2097152,128
Enqueue Exec Time,0.164863,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.00654,2097152,128
Memory Setup Time,2.5995,2097152,128
Enqueue Exec Time,0.167937,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.39102,2097152,128
Memory Setup Time,2.97067,2097152,128
Enqueue Exec Time,0.163841,2097152,128
Add Kernel Exec Time,0.029695,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.21396,2097152,128
Memory Setup Time,2.81611,2097152,128
Enqueue Exec Time,0.16384,2097152,128
Add Kernel Exec Time,0.03072,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.29758,2097152,128
Memory Setup Time,2.8924,2097152,128
Enqueue Exec Time,0.168959,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,3.12154,2097152,128
Memory Setup Time,2.71936,2097152,128
Enqueue Exec Time,0.165887,2097152,128
Add Kernel Exec Time,0.030719,2097152,128
Shutdown Kernel Exec Time,0.064513,2097152,128
Total Exec Time,3.01741,2097152,128
Memory Setup Time,2.61604,2097152,128
Enqueue Exec Time,0.163839,2097152,128
Add Kernel Exec Time,0.03072,2097152,128
Shutdown Kernel Exec Time,0.064511,2097152,128
Total Exec Time,3.37169,2097152,128
Memory Setup Time,2.96957,2097152,128
Enqueue Exec Time,0.166912,2097152,128
Add Kernel Exec Time,0.029696,2097152,128
Shutdown Kernel Exec Time,0.064512,2097152,128
Total Exec Time,5.95137,4194304,128
Memory Setup Time,5.3299,4194304,128
Enqueue Exec Time,0.306177,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,5.87871,4194304,128
Memory Setup Time,5.25191,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.118783,4194304,128
Total Exec Time,5.16506,4194304,128
Memory Setup Time,4.54033,4194304,128
Enqueue Exec Time,0.308223,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,4.72864,4194304,128
Memory Setup Time,4.11359,4194304,128
Enqueue Exec Time,0.306177,4194304,128
Add Kernel Exec Time,0.058369,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,6.27097,4194304,128
Memory Setup Time,5.6392,4194304,128
Enqueue Exec Time,0.306176,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,5.87539,4194304,128
Memory Setup Time,5.25276,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,6.03107,4194304,128
Memory Setup Time,5.40397,4194304,128
Enqueue Exec Time,0.309248,4194304,128
Add Kernel Exec Time,0.058367,4194304,128
Shutdown Kernel Exec Time,0.117759,4194304,128
Total Exec Time,6.62428,4194304,128
Memory Setup Time,6.00483,4194304,128
Enqueue Exec Time,0.309248,4194304,128
Add Kernel Exec Time,0.058369,4194304,128
Shutdown Kernel Exec Time,0.11776,4194304,128
Total Exec Time,4.097,4194304,128
Memory Setup Time,3.4802,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.058369,4194304,128
Shutdown Kernel Exec Time,0.118783,4194304,128
Total Exec Time,3.62097,4194304,128
Memory Setup Time,3.00398,4194304,128
Enqueue Exec Time,0.309248,4194304,128
Add Kernel Exec Time,0.058367,4194304,128
Shutdown Kernel Exec Time,0.119807,4194304,128
Total Exec Time,3.61317,4194304,128
Memory Setup Time,2.98744,4194304,128
Enqueue Exec Time,0.308224,4194304,128
Add Kernel Exec Time,0.058369,4194304,128
Shutdown Kernel Exec Time,0.11776,4194304,128
Total Exec Time,3.7034,4194304,128
Memory Setup Time,3.08565,4194304,128
Enqueue Exec Time,0.310271,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,3.49473,4194304,128
Memory Setup Time,2.83918,4194304,128
Enqueue Exec Time,0.306177,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.115711,4194304,128
Total Exec Time,3.68474,4194304,128
Memory Setup Time,3.07287,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.058369,4194304,128
Shutdown Kernel Exec Time,0.11776,4194304,128
Total Exec Time,3.8718,4194304,128
Memory Setup Time,3.25673,4194304,128
Enqueue Exec Time,0.309247,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,3.79084,4194304,128
Memory Setup Time,3.16284,4194304,128
Enqueue Exec Time,0.306176,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.117761,4194304,128
Total Exec Time,3.49712,4194304,128
Memory Setup Time,2.88178,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,3.37093,4194304,128
Memory Setup Time,2.73022,4194304,128
Enqueue Exec Time,0.306176,4194304,128
Add Kernel Exec Time,0.059393,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,3.73177,4194304,128
Memory Setup Time,3.1172,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.059391,4194304,128
Shutdown Kernel Exec Time,0.115711,4194304,128
Total Exec Time,3.4897,4194304,128
Memory Setup Time,2.85891,4194304,128
Enqueue Exec Time,0.311296,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,3.65412,4194304,128
Memory Setup Time,2.99872,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.057344,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,3.76239,4194304,128
Memory Setup Time,3.14502,4194304,128
Enqueue Exec Time,0.308225,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.11776,4194304,128
Total Exec Time,3.49333,4194304,128
Memory Setup Time,2.85873,4194304,128
Enqueue Exec Time,0.309248,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.118784,4194304,128
Total Exec Time,3.677,4194304,128
Memory Setup Time,3.04531,4194304,128
Enqueue Exec Time,0.311295,4194304,128
Add Kernel Exec Time,0.058368,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,4.97358,4194304,128
Memory Setup Time,4.33544,4194304,128
Enqueue Exec Time,0.306176,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.11776,4194304,128
Total Exec Time,3.45403,4194304,128
Memory Setup Time,2.79194,4194304,128
Enqueue Exec Time,0.311296,4194304,128
Add Kernel Exec Time,0.064513,4194304,128
Shutdown Kernel Exec Time,0.121855,4194304,128
Total Exec Time,7.17426,4194304,128
Memory Setup Time,6.5249,4194304,128
Enqueue Exec Time,0.306175,4194304,128
Add Kernel Exec Time,0.058367,4194304,128
Shutdown Kernel Exec Time,0.117759,4194304,128
Total Exec Time,5.75914,4194304,128
Memory Setup Time,5.14335,4194304,128
Enqueue Exec Time,0.307201,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.117759,4194304,128
Total Exec Time,6.15808,4194304,128
Memory Setup Time,5.53405,4194304,128
Enqueue Exec Time,0.3072,4194304,128
Add Kernel Exec Time,0.057344,4194304,128
Shutdown Kernel Exec Time,0.116736,4194304,128
Total Exec Time,3.64994,4194304,128
Memory Setup Time,3.02173,4194304,128
Enqueue Exec Time,0.308224,4194304,128
Add Kernel Exec Time,0.059392,4194304,128
Shutdown Kernel Exec Time,0.116735,4194304,128
Total Exec Time,4.61896,8388608,128
Memory Setup Time,3.56515,8388608,128
Enqueue Exec Time,0.592897,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.22016,8388608,128
Total Exec Time,7.23576,8388608,128
Memory Setup Time,6.18376,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.219137,8388608,128
Total Exec Time,4.5031,8388608,128
Memory Setup Time,3.43924,8388608,128
Enqueue Exec Time,0.591872,8388608,128
Add Kernel Exec Time,0.10752,8388608,128
Shutdown Kernel Exec Time,0.22016,8388608,128
Total Exec Time,4.11663,8388608,128
Memory Setup Time,3.04949,8388608,128
Enqueue Exec Time,0.593919,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.218112,8388608,128
Total Exec Time,4.38873,8388608,128
Memory Setup Time,3.33137,8388608,128
Enqueue Exec Time,0.593919,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.22016,8388608,128
Total Exec Time,4.26532,8388608,128
Memory Setup Time,3.21068,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.219137,8388608,128
Total Exec Time,4.1914,8388608,128
Memory Setup Time,3.13593,8388608,128
Enqueue Exec Time,0.591872,8388608,128
Add Kernel Exec Time,0.108545,8388608,128
Shutdown Kernel Exec Time,0.219137,8388608,128
Total Exec Time,4.12972,8388608,128
Memory Setup Time,3.0745,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.07902,8388608,128
Memory Setup Time,3.01616,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108545,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.48732,8388608,128
Memory Setup Time,3.42758,8388608,128
Enqueue Exec Time,0.592896,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.218112,8388608,128
Total Exec Time,4.34552,8388608,128
Memory Setup Time,3.2884,8388608,128
Enqueue Exec Time,0.592896,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.222209,8388608,128
Total Exec Time,4.56968,8388608,128
Memory Setup Time,3.51569,8388608,128
Enqueue Exec Time,0.591871,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.13924,8388608,128
Memory Setup Time,3.07987,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.218112,8388608,128
Total Exec Time,4.07528,8388608,128
Memory Setup Time,3.00683,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.220161,8388608,128
Total Exec Time,4.53584,8388608,128
Memory Setup Time,3.46686,8388608,128
Enqueue Exec Time,0.593919,8388608,128
Add Kernel Exec Time,0.107519,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.05038,8388608,128
Memory Setup Time,2.97875,8388608,128
Enqueue Exec Time,0.5888,8388608,128
Add Kernel Exec Time,0.10752,8388608,128
Shutdown Kernel Exec Time,0.22016,8388608,128
Total Exec Time,4.32911,8388608,128
Memory Setup Time,3.2634,8388608,128
Enqueue Exec Time,0.595968,8388608,128
Add Kernel Exec Time,0.108545,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,5.97723,8388608,128
Memory Setup Time,4.88557,8388608,128
Enqueue Exec Time,0.592896,8388608,128
Add Kernel Exec Time,0.10752,8388608,128
Shutdown Kernel Exec Time,0.218112,8388608,128
Total Exec Time,5.96752,8388608,128
Memory Setup Time,4.89518,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108545,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,7.06216,8388608,128
Memory Setup Time,5.98458,8388608,128
Enqueue Exec Time,0.589825,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.219137,8388608,128
Total Exec Time,7.01736,8388608,128
Memory Setup Time,5.96611,8388608,128
Enqueue Exec Time,0.589825,8388608,128
Add Kernel Exec Time,0.107521,8388608,128
Shutdown Kernel Exec Time,0.220159,8388608,128
Total Exec Time,6.17138,8388608,128
Memory Setup Time,5.10784,8388608,128
Enqueue Exec Time,0.595969,8388608,128
Add Kernel Exec Time,0.10752,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,6.38008,8388608,128
Memory Setup Time,5.30748,8388608,128
Enqueue Exec Time,0.591872,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.219136,8388608,128
Total Exec Time,8.13135,8388608,128
Memory Setup Time,7.07556,8388608,128
Enqueue Exec Time,0.59392,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.220161,8388608,128
Total Exec Time,7.24964,8388608,128
Memory Setup Time,6.193,8388608,128
Enqueue Exec Time,0.589825,8388608,128
Add Kernel Exec Time,0.109569,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.49437,8388608,128
Memory Setup Time,3.44191,8388608,128
Enqueue Exec Time,0.589823,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.22016,8388608,128
Total Exec Time,4.45824,8388608,128
Memory Setup Time,3.40574,8388608,128
Enqueue Exec Time,0.590848,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.27457,8388608,128
Memory Setup Time,3.22269,8388608,128
Enqueue Exec Time,0.594944,8388608,128
Add Kernel Exec Time,0.108543,8388608,128
Shutdown Kernel Exec Time,0.219137,8388608,128
Total Exec Time,4.42483,8388608,128
Memory Setup Time,3.35846,8388608,128
Enqueue Exec Time,0.589825,8388608,128
Add Kernel Exec Time,0.10752,8388608,128
Shutdown Kernel Exec Time,0.219135,8388608,128
Total Exec Time,4.20375,8388608,128
Memory Setup Time,3.15206,8388608,128
Enqueue Exec Time,0.589824,8388608,128
Add Kernel Exec Time,0.108544,8388608,128
Shutdown Kernel Exec Time,0.217089,8388608,128
Total Exec Time,5.87374,16777216,128
Memory Setup Time,3.94735,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.420864,16777216,128
Total Exec Time,5.37431,16777216,128
Memory Setup Time,3.44407,16777216,128
Enqueue Exec Time,1.16019,16777216,128
Add Kernel Exec Time,0.205825,16777216,128
Shutdown Kernel Exec Time,0.422912,16777216,128
Total Exec Time,5.56869,16777216,128
Memory Setup Time,3.64232,16777216,128
Enqueue Exec Time,1.16326,16777216,128
Add Kernel Exec Time,0.203777,16777216,128
Shutdown Kernel Exec Time,0.419839,16777216,128
Total Exec Time,5.78737,16777216,128
Memory Setup Time,3.80457,16777216,128
Enqueue Exec Time,1.16941,16777216,128
Add Kernel Exec Time,0.210943,16777216,128
Shutdown Kernel Exec Time,0.424959,16777216,128
Total Exec Time,5.43183,16777216,128
Memory Setup Time,3.49903,16777216,128
Enqueue Exec Time,1.16122,16777216,128
Add Kernel Exec Time,0.206849,16777216,128
Shutdown Kernel Exec Time,0.419841,16777216,128
Total Exec Time,5.52599,16777216,128
Memory Setup Time,3.59051,16777216,128
Enqueue Exec Time,1.16429,16777216,128
Add Kernel Exec Time,0.206847,16777216,128
Shutdown Kernel Exec Time,0.420864,16777216,128
Total Exec Time,5.82614,16777216,128
Memory Setup Time,3.88921,16777216,128
Enqueue Exec Time,1.15814,16777216,128
Add Kernel Exec Time,0.205823,16777216,128
Shutdown Kernel Exec Time,0.419839,16777216,128
Total Exec Time,5.98726,16777216,128
Memory Setup Time,4.04735,16777216,128
Enqueue Exec Time,1.16326,16777216,128
Add Kernel Exec Time,0.217089,16777216,128
Shutdown Kernel Exec Time,0.420864,16777216,128
Total Exec Time,8.67835,16777216,128
